shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
30028,49.087466,6.164294,30002
30028,49.087466,6.164294,40001
30028,49.090403,6.166435,40002
30028,49.090403,6.166435,50001
30028,49.091728,6.167170,50002
30028,49.091728,6.167170,60001
30028,49.093500,6.167980,60002
30028,49.093500,6.167980,70001
30028,49.092979,6.172841,70002
30028,49.092979,6.172841,80001
30028,49.094514,6.176234,80002
30028,49.094514,6.176234,90001
30028,49.097385,6.174626,90002
30028,49.097385,6.174626,100001
30028,49.099076,6.173745,100002
30028,49.099076,6.173745,110001
30028,49.100236,6.175472,110002
30028,49.100236,6.175472,120001
30028,49.103244,6.174837,120002
30028,49.103244,6.174837,130001
30028,49.105977,6.173652,130002
30028,49.105977,6.173652,140001
30028,49.107800,6.172740,140002
30028,49.107800,6.172740,150001
30028,49.110333,6.175233,150002
30028,49.110333,6.175233,160001
30028,49.110789,6.171108,160002
30028,49.110789,6.171108,170001
30028,49.115245,6.173645,170002
30028,49.115245,6.173645,180001
30028,49.119169,6.170879,180002
30028,49.119169,6.170879,190001
30028,49.121305,6.175270,190002
30028,49.121305,6.175270,200001
30028,49.122449,6.178004,200002
30028,49.122449,6.178004,210001
30028,49.124458,6.182114,210002
30028,49.124458,6.182114,220001
30028,49.127471,6.175816,220002
30028,49.127471,6.175816,230001
30028,49.129526,6.170049,230002
30028,49.129526,6.170049,240001
30028,49.132970,6.167800,240002
30028,49.132970,6.167800,250001
30028,49.133230,6.164190,250002
30028,49.133230,6.164190,260001
30028,49.134796,6.161172,260002
30028,49.134796,6.161172,270001
30028,49.135083,6.156760,270002
30028,49.135083,6.156760,280001
30028,49.136455,6.155988,280002
30028,49.136455,6.155988,290001
30028,49.139403,6.153449,290002
30028,49.139403,6.153449,300001
30028,49.141084,6.150367,300002
30028,49.141084,6.150367,310001
30028,49.141640,6.148119,310002
30028,49.141640,6.148119,320001
30028,49.145003,6.147890,320002
30028,49.145003,6.147890,330001
30028,49.147379,6.148470,330002
30028,49.147379,6.148470,340001
30028,49.147642,6.152451,340002
30028,49.147642,6.152451,350001
30028,49.151276,6.150049,350002
30028,49.151276,6.150049,360001
30028,49.152567,6.145716,360002
30028,49.152567,6.145716,370001
30028,49.156248,6.140034,370002
40001,49.129490,6.138200,10001
40001,49.129368,6.145365,10002
40001,49.129368,6.145365,20001
40001,49.131199,6.145880,20002
40001,49.131199,6.145880,30001
40001,49.133180,6.147326,30002
40001,49.133180,6.147326,40001
40001,49.135377,6.149340,40002
40001,49.135377,6.149340,50001
40001,49.133680,6.152525,50002
40001,49.133680,6.152525,60001
40001,49.131490,6.156323,60002
40001,49.131490,6.156323,70001
40001,49.130282,6.158433,70002
40001,49.130282,6.158433,80001
40001,49.127533,6.160006,80002
40001,49.127533,6.160006,90001
40001,49.123970,6.165111,90002
40001,49.123970,6.165111,100001
40001,49.121399,6.168131,100002
40001,49.121399,6.168131,110001
40001,49.115614,6.173439,110002
40001,49.115614,6.173439,120001
40001,49.112979,6.177394,120002
40001,49.112979,6.177394,130001
40001,49.110660,6.176990,130002
40001,49.110660,6.176990,140001
40001,49.111432,6.186076,140002
40001,49.111432,6.186076,150001
40001,49.108292,6.187799,150002
40001,49.108292,6.187799,160001
40001,49.105763,6.187373,160002
40001,49.105763,6.187373,170001
40001,49.104450,6.187221,170002
40001,49.104450,6.187221,180001
40001,49.101336,6.188396,180002
40001,49.101336,6.188396,190001
40001,49.100936,6.191504,190002
40001,49.100936,6.191504,200001
40001,49.101557,6.195569,200002
40001,49.101557,6.195569,210001
40001,49.101675,6.198796,210002
40001,49.101675,6.198796,220001
40001,49.103150,6.204709,220002
40001,49.103150,6.204709,230001
40001,49.105085,6.210269,230002
40001,49.105085,6.210269,240001
40001,49.095073,6.220749,240002
40001,49.095073,6.220749,250001
40001,49.093679,6.230222,250002
40001,49.093679,6.230222,260001
40001,49.092848,6.239898,260002
40001,49.092848,6.239898,270001
40001,49.092437,6.242739,270002
40001,49.092437,6.242739,280001
40001,49.094632,6.245910,280002
40001,49.094632,6.245910,290001
40001,49.096403,6.245779,290002
40001,49.096403,6.245779,300001
40001,49.098572,6.243959,300002
40001,49.098572,6.243959,310001
40001,49.098061,6.240259,310002
40001,49.098061,6.240259,320001
40001,49.096410,6.238379,320002
40002,49.134312,6.130838,10001
40002,49.133306,6.133817,10002
40002,49.133306,6.133817,20001
40002,49.134823,6.137339,20002
40002,49.134823,6.137339,30001
40002,49.135555,6.140031,30002
40002,49.135555,6.140031,40001
40002,49.136653,6.143134,40002
40002,49.136653,6.143134,50001
40002,49.136369,6.147307,50002
40002,49.136369,6.147307,60001
40002,49.135377,6.149340,60002
40002,49.135377,6.149340,70001
40002,49.133680,6.152525,70002
40002,49.133680,6.152525,80001
40002,49.131490,6.156323,80002
40002,49.131490,6.156323,90001
40002,49.130282,6.158433,90002
40002,49.130282,6.158433,100001
40002,49.127533,6.160006,100002
40002,49.127533,6.160006,110001
40002,49.123970,6.165111,110002
40002,49.123970,6.165111,120001
40002,49.121399,6.168131,120002
40002,49.121399,6.168131,130001
40002,49.115614,6.173439,130002
40002,49.115614,6.173439,140001
40002,49.112979,6.177394,140002
40002,49.112979,6.177394,150001
40002,49.110660,6.176990,150002
40002,49.110660,6.176990,160001
40002,49.111432,6.186076,160002
40002,49.111432,6.186076,170001
40002,49.108292,6.187799,170002
40002,49.108292,6.187799,180001
40002,49.105763,6.187373,180002
40002,49.105763,6.187373,190001
40002,49.104450,6.187221,190002
40002,49.104450,6.187221,200001
40002,49.101336,6.188396,200002
40002,49.101336,6.188396,210001
40002,49.100936,6.191504,210002
40002,49.100936,6.191504,220001
40002,49.101557,6.195569,220002
40002,49.101557,6.195569,230001
40002,49.101675,6.198796,230002
40002,49.101675,6.198796,240001
40002,49.103150,6.204709,240002
40002,49.103150,6.204709,250001
40002,49.105085,6.210269,250002
40002,49.105085,6.210269,260001
40002,49.095073,6.220749,260002
40002,49.095073,6.220749,270001
40002,49.093679,6.230222,270002
40002,49.093679,6.230222,280001
40002,49.092848,6.239898,280002
40002,49.092848,6.239898,290001
40002,49.092437,6.242739,290002
40002,49.092437,6.242739,300001
40002,49.094632,6.245910,300002
40002,49.094632,6.245910,310001
40002,49.096403,6.245779,310002
40002,49.096403,6.245779,320001
40002,49.098572,6.243959,320002
40002,49.098572,6.243959,330001
40002,49.098061,6.240259,330002
40002,49.098061,6.240259,340001
40002,49.096410,6.238379,340002
40003,49.096410,6.238379,10001
40003,49.098031,6.240201,10002
40003,49.098031,6.240201,20001
40003,49.098943,6.243364,20002
40003,49.098943,6.243364,30001
40003,49.096271,6.245860,30002
40003,49.096271,6.245860,40001
40003,49.094073,6.245623,40002
40003,49.094073,6.245623,50001
40003,49.092441,6.242709,50002
40003,49.092441,6.242709,60001
40003,49.093074,6.239673,60002
40003,49.093074,6.239673,70001
40003,49.093513,6.229834,70002
40003,49.093513,6.229834,80001
40003,49.095068,6.220689,80002
40003,49.095068,6.220689,90001
40003,49.104668,6.208690,90002
40003,49.104668,6.208690,100001
40003,49.103156,6.204046,100002
40003,49.103156,6.204046,110001
40003,49.101696,6.199568,110002
40003,49.101696,6.199568,120001
40003,49.101521,6.194532,120002
40003,49.101521,6.194532,130001
40003,49.100964,6.191641,130002
40003,49.100964,6.191641,140001
40003,49.101894,6.188220,140002
40003,49.101894,6.188220,150001
40003,49.104216,6.187226,150002
40003,49.104216,6.187226,160001
40003,49.105859,6.187393,160002
40003,49.105859,6.187393,170001
40003,49.108489,6.187704,170002
40003,49.108489,6.187704,180001
40003,49.111295,6.186127,180002
40003,49.111295,6.186127,190001
40003,49.111060,6.177060,190002
40003,49.111060,6.177060,200001
40003,49.113468,6.178366,200002
40003,49.113468,6.178366,210001
40003,49.115436,6.174237,210002
40003,49.115436,6.174237,220001
40003,49.121440,6.167969,220002
40003,49.121440,6.167969,230001
40003,49.124674,6.164548,230002
40003,49.124674,6.164548,240001
40003,49.127619,6.160069,240002
40003,49.127619,6.160069,250001
40003,49.130103,6.158698,250002
40003,49.130103,6.158698,260001
40003,49.131289,6.156678,260002
40003,49.131289,6.156678,270001
40003,49.133334,6.153096,270002
40003,49.133334,6.153096,280001
40003,49.135269,6.149745,280002
40003,49.135269,6.149745,290001
40003,49.132846,6.147001,290002
40003,49.132846,6.147001,300001
40003,49.130667,6.145525,300002
40003,49.130667,6.145525,310001
40003,49.128849,6.145215,310002
40003,49.128849,6.145215,320001
40003,49.129490,6.138200,320002
40004,49.096410,6.238379,10001
40004,49.098031,6.240201,10002
40004,49.098031,6.240201,20001
40004,49.098943,6.243364,20002
40004,49.098943,6.243364,30001
40004,49.096271,6.245860,30002
40004,49.096271,6.245860,40001
40004,49.094073,6.245623,40002
40004,49.094073,6.245623,50001
40004,49.092441,6.242709,50002
40004,49.092441,6.242709,60001
40004,49.093074,6.239673,60002
40004,49.093074,6.239673,70001
40004,49.093513,6.229834,70002
40004,49.093513,6.229834,80001
40004,49.095068,6.220689,80002
40004,49.095068,6.220689,90001
40004,49.104668,6.208690,90002
40004,49.104668,6.208690,100001
40004,49.103156,6.204046,100002
40004,49.103156,6.204046,110001
40004,49.101696,6.199568,110002
40004,49.101696,6.199568,120001
40004,49.101521,6.194532,120002
40004,49.101521,6.194532,130001
40004,49.100964,6.191641,130002
40004,49.100964,6.191641,140001
40004,49.101894,6.188220,140002
40004,49.101894,6.188220,150001
40004,49.104216,6.187226,150002
40004,49.104216,6.187226,160001
40004,49.105859,6.187393,160002
40004,49.105859,6.187393,170001
40004,49.108489,6.187704,170002
40004,49.108489,6.187704,180001
40004,49.111295,6.186127,180002
40004,49.111295,6.186127,190001
40004,49.111060,6.177060,190002
40004,49.111060,6.177060,200001
40004,49.113468,6.178366,200002
40004,49.113468,6.178366,210001
40004,49.115436,6.174237,210002
40004,49.115436,6.174237,220001
40004,49.121440,6.167969,220002
40004,49.121440,6.167969,230001
40004,49.124674,6.164548,230002
40004,49.124674,6.164548,240001
40004,49.127619,6.160069,240002
40004,49.127619,6.160069,250001
40004,49.130103,6.158698,250002
40004,49.130103,6.158698,260001
40004,49.131289,6.156678,260002
40004,49.131289,6.156678,270001
40004,49.133334,6.153096,270002
40004,49.133334,6.153096,280001
40004,49.135269,6.149745,280002
40004,49.135269,6.149745,290001
40004,49.136475,6.147045,290002
40004,49.136475,6.147045,300001
40004,49.136481,6.142772,300002
40004,49.136481,6.142772,310001
40004,49.135449,6.139462,310002
40004,49.135449,6.139462,320001
40004,49.134414,6.136247,320002
40004,49.134414,6.136247,330001
40004,49.133149,6.133578,330002
40004,49.133149,6.133578,340001
40004,49.134312,6.130838,340002
40012,49.096410,6.238379,10001
40012,49.098031,6.240201,10002
40012,49.098031,6.240201,20001
40012,49.098943,6.243364,20002
40012,49.098943,6.243364,30001
40012,49.096271,6.245860,30002
40012,49.096271,6.245860,40001
40012,49.094073,6.245623,40002
40012,49.094073,6.245623,50001
40012,49.092441,6.242709,50002
40012,49.092441,6.242709,60001
40012,49.093074,6.239673,60002
40012,49.093074,6.239673,70001
40012,49.093513,6.229834,70002
40012,49.093513,6.229834,80001
40012,49.095068,6.220689,80002
40012,49.095068,6.220689,90001
40012,49.104668,6.208690,90002
40012,49.104668,6.208690,100001
40012,49.103156,6.204046,100002
40012,49.103156,6.204046,110001
40012,49.101696,6.199568,110002
40012,49.101696,6.199568,120001
40012,49.101521,6.194532,120002
40012,49.101521,6.194532,130001
40012,49.100964,6.191641,130002
40012,49.100964,6.191641,140001
40012,49.101894,6.188220,140002
40012,49.101894,6.188220,150001
40012,49.104216,6.187226,150002
40012,49.104216,6.187226,160001
40012,49.105859,6.187393,160002
40012,49.105859,6.187393,170001
40012,49.108489,6.187704,170002
40012,49.108489,6.187704,180001
40012,49.111295,6.186127,180002
40012,49.111295,6.186127,190001
40012,49.111060,6.177060,190002
40012,49.111060,6.177060,200001
40012,49.113468,6.178366,200002
40012,49.113468,6.178366,210001
40012,49.115436,6.174237,210002
40012,49.115436,6.174237,220001
40012,49.121440,6.167969,220002
40012,49.121440,6.167969,230001
40012,49.124674,6.164548,230002
40012,49.124674,6.164548,240001
40012,49.127619,6.160069,240002
40012,49.127619,6.160069,250001
40012,49.130103,6.158698,250002
40012,49.130103,6.158698,260001
40012,49.131289,6.156678,260002
40012,49.131289,6.156678,270001
40012,49.133334,6.153096,270002
40012,49.133334,6.153096,280001
40012,49.135269,6.149745,280002
40012,49.135269,6.149745,290001
40012,49.132846,6.147001,290002
40012,49.132846,6.147001,300001
40012,49.130667,6.145525,300002
40012,49.130667,6.145525,310001
40012,49.128849,6.145215,310002
40012,49.128849,6.145215,320001
40012,49.129490,6.138200,320002
40013,49.134312,6.130838,10001
40013,49.133306,6.133817,10002
40013,49.133306,6.133817,20001
40013,49.134823,6.137339,20002
40013,49.134823,6.137339,30001
40013,49.135555,6.140031,30002
40013,49.135555,6.140031,40001
40013,49.136653,6.143134,40002
40013,49.136653,6.143134,50001
40013,49.136369,6.147307,50002
40013,49.136369,6.147307,60001
40013,49.135377,6.149340,60002
40013,49.135377,6.149340,70001
40013,49.133680,6.152525,70002
40013,49.133680,6.152525,80001
40013,49.131490,6.156323,80002
40013,49.131490,6.156323,90001
40013,49.130282,6.158433,90002
40013,49.130282,6.158433,100001
40013,49.127533,6.160006,100002
40013,49.127533,6.160006,110001
40013,49.123970,6.165111,110002
40013,49.123970,6.165111,120001
40013,49.121399,6.168131,120002
40013,49.121399,6.168131,130001
40013,49.115614,6.173439,130002
40013,49.115614,6.173439,140001
40013,49.112979,6.177394,140002
40013,49.112979,6.177394,150001
40013,49.110660,6.176990,150002
40013,49.110660,6.176990,160001
40013,49.111432,6.186076,160002
40013,49.111432,6.186076,170001
40013,49.108292,6.187799,170002
40013,49.108292,6.187799,180001
40013,49.105763,6.187373,180002
40013,49.105763,6.187373,190001
40013,49.104450,6.187221,190002
40013,49.104450,6.187221,200001
40013,49.101336,6.188396,200002
40013,49.101336,6.188396,210001
40013,49.100936,6.191504,210002
40013,49.100936,6.191504,220001
40013,49.101557,6.195569,220002
40013,49.101557,6.195569,230001
40013,49.101675,6.198796,230002
40013,49.101675,6.198796,240001
40013,49.103150,6.204709,240002
40013,49.103150,6.204709,250001
40013,49.105085,6.210269,250002
40013,49.105085,6.210269,260001
40013,49.095073,6.220749,260002
40013,49.095073,6.220749,270001
40013,49.093679,6.230222,270002
40013,49.093679,6.230222,280001
40013,49.092848,6.239898,280002
40013,49.092848,6.239898,290001
40013,49.092437,6.242739,290002
40013,49.092437,6.242739,300001
40013,49.094632,6.245910,300002
40013,49.094632,6.245910,310001
40013,49.096403,6.245779,310002
40013,49.096403,6.245779,320001
40013,49.098572,6.243959,320002
40013,49.098572,6.243959,330001
40013,49.098061,6.240259,330002
40013,49.098061,6.240259,340001
40013,49.096410,6.238379,340002
40014,49.096410,6.238379,10001
40014,49.098031,6.240201,10002
40014,49.098031,6.240201,20001
40014,49.098943,6.243364,20002
40014,49.098943,6.243364,30001
40014,49.096271,6.245860,30002
40014,49.096271,6.245860,40001
40014,49.094073,6.245623,40002
40014,49.094073,6.245623,50001
40014,49.092441,6.242709,50002
40014,49.092441,6.242709,60001
40014,49.093074,6.239673,60002
40014,49.093074,6.239673,70001
40014,49.093513,6.229834,70002
40014,49.093513,6.229834,80001
40014,49.095068,6.220689,80002
40014,49.095068,6.220689,90001
40014,49.104668,6.208690,90002
40014,49.104668,6.208690,100001
40014,49.103156,6.204046,100002
40014,49.103156,6.204046,110001
40014,49.101696,6.199568,110002
40014,49.101696,6.199568,120001
40014,49.101521,6.194532,120002
40014,49.101521,6.194532,130001
40014,49.100964,6.191641,130002
40014,49.100964,6.191641,140001
40014,49.101894,6.188220,140002
40014,49.101894,6.188220,150001
40014,49.104216,6.187226,150002
40014,49.104216,6.187226,160001
40014,49.105859,6.187393,160002
40014,49.105859,6.187393,170001
40014,49.108489,6.187704,170002
40014,49.108489,6.187704,180001
40014,49.111295,6.186127,180002
40014,49.111295,6.186127,190001
40014,49.111060,6.177060,190002
40014,49.111060,6.177060,200001
40014,49.113468,6.178366,200002
40014,49.113468,6.178366,210001
40014,49.115436,6.174237,210002
40014,49.115436,6.174237,220001
40014,49.121440,6.167969,220002
40014,49.121440,6.167969,230001
40014,49.124674,6.164548,230002
40014,49.124674,6.164548,240001
40014,49.127619,6.160069,240002
40014,49.127619,6.160069,250001
40014,49.130103,6.158698,250002
40014,49.130103,6.158698,260001
40014,49.131289,6.156678,260002
40014,49.131289,6.156678,270001
40014,49.133334,6.153096,270002
40014,49.133334,6.153096,280001
40014,49.135269,6.149745,280002
40014,49.135269,6.149745,290001
40014,49.136475,6.147045,290002
40014,49.136475,6.147045,300001
40014,49.136481,6.142772,300002
40014,49.136481,6.142772,310001
40014,49.135449,6.139462,310002
40014,49.135449,6.139462,320001
40014,49.134414,6.136247,320002
40014,49.134414,6.136247,330001
40014,49.133149,6.133578,330002
40014,49.133149,6.133578,340001
40014,49.134312,6.130838,340002
40017,49.129490,6.138200,10001
40017,49.129368,6.145365,10002
40017,49.129368,6.145365,20001
40017,49.131199,6.145880,20002
40017,49.131199,6.145880,30001
40017,49.133180,6.147326,30002
40017,49.133180,6.147326,40001
40017,49.135377,6.149340,40002
40017,49.135377,6.149340,50001
40017,49.133680,6.152525,50002
40017,49.133680,6.152525,60001
40017,49.131490,6.156323,60002
40017,49.131490,6.156323,70001
40017,49.130282,6.158433,70002
40017,49.130282,6.158433,80001
