stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
447,,"SELLIERS",,49.114191,6.247357,,http://lemet.fr/screen/index2.php?stop=447,0,,1
446,,"SELLIERS",,49.114048,6.247509,,http://lemet.fr/screen/index2.php?stop=446,0,,1
107,,"SEMINAIRE",,49.097949,6.160483,,http://lemet.fr/screen/index2.php?stop=107,0,,1
96,,"SEMINAIRE",,49.097280,6.159970,,http://lemet.fr/screen/index2.php?stop=96,0,,1
1024,,"RUE SERPENOISE",,49.117164,6.175487,,http://lemet.fr/screen/index2.php?stop=1024,0,,2
279,,"SERRET",,49.109991,6.099552,,http://lemet.fr/screen/index2.php?stop=279,0,,2
277,,"SERRET",,49.109900,6.099858,,http://lemet.fr/screen/index2.php?stop=277,0,,2
673,,"SERRURIERS",,49.118262,6.240132,,http://lemet.fr/screen/index2.php?stop=673,0,,1
424,,"SERRURIERS",,49.118611,6.240000,,http://lemet.fr/screen/index2.php?stop=424,0,,1
574,,"SEULHOTTE",,49.101316,6.208325,,http://lemet.fr/screen/index2.php?stop=574,0,,2
572,,"SEULHOTTE",,49.101458,6.208595,,http://lemet.fr/screen/index2.php?stop=572,0,,2
228,,"SIGISBERT",,49.122261,6.149006,,http://lemet.fr/screen/index2.php?stop=228,0,,1
219,,"SIGISBERT",,49.122458,6.148739,,http://lemet.fr/screen/index2.php?stop=219,0,,2
628,,"LES SILOS",,49.140359,6.186424,,http://lemet.fr/screen/index2.php?stop=628,0,,2
616,,"LES SILOS",,49.140745,6.187161,,http://lemet.fr/screen/index2.php?stop=616,0,,2
357,,"SIMMINGER",,49.090304,6.144877,,http://lemet.fr/screen/index2.php?stop=357,0,,1
527,,"SIMMINGER",,49.090231,6.144980,,http://lemet.fr/screen/index2.php?stop=527,0,,1
689,,"SIMMINGER",,49.089885,6.144612,,http://lemet.fr/screen/index2.php?stop=689,0,,1
690,,"SIMMINGER",,49.089972,6.144756,,http://lemet.fr/screen/index2.php?stop=690,0,,1
139,,"ST-LIVIER",,49.100236,6.175472,,http://lemet.fr/screen/index2.php?stop=139,0,,1
128,,"ST-LIVIER",,49.101033,6.175172,,http://lemet.fr/screen/index2.php?stop=128,0,,1
289,,"ST-MARTIN",,49.121573,6.150804,,http://lemet.fr/screen/index2.php?stop=289,0,,1
267,,"ST-MARTIN",,49.121714,6.151256,,http://lemet.fr/screen/index2.php?stop=267,0,,1
298,,"SOLIDARITE",,49.108048,6.243106,,http://lemet.fr/screen/index2.php?stop=298,0,,1
509,,"SOLIDARITE",,49.107803,6.243051,,http://lemet.fr/screen/index2.php?stop=509,0,,1
5031,,"LES SORBIERS",,49.068535,6.146847,,http://lemet.fr/screen/index2.php?stop=5031,0,,1
5005,,"LES SORBIERS",,49.068926,6.146890,,http://lemet.fr/screen/index2.php?stop=5005,0,,1
116,,"SQUARE DU LUXEMBOURG",,49.121211,6.168953,,http://lemet.fr/screen/index2.php?stop=116,0,,1
118,,"SQUARE DU LUXEMBOURG",,49.121233,6.168829,,http://lemet.fr/screen/index2.php?stop=118,0,,1
122,,"SQUARE DU LUXEMBOURG",,49.121399,6.168131,,http://lemet.fr/screen/index2.php?stop=122,0,,1
264,,"SQUARE DU LUXEMBOURG",,49.121440,6.167969,,http://lemet.fr/screen/index2.php?stop=264,0,,1
325,,"STADE",,49.131649,6.130784,,http://lemet.fr/screen/index2.php?stop=325,0,,1
876,,"STE-AGATHE",,49.164269,6.153869,,http://lemet.fr/screen/index2.php?stop=876,0,,2
883,,"STE-AGATHE",,49.164145,6.153887,,http://lemet.fr/screen/index2.php?stop=8836,0,,2
106,,"ST-ANDRE",,49.096050,6.159085,,http://lemet.fr/screen/index2.php?stop=106,0,,2
5097,,"ST-ANDRE",,49.095000,6.158130,,http://lemet.fr/screen/index2.php?stop=5097,0,,2
97,,"ST-ANDRE",,49.095161,6.159006,,http://lemet.fr/screen/index2.php?stop=97,0,,2
5029,,"ST-BRICE",,49.060249,6.150115,,http://lemet.fr/screen/index2.php?stop=5029,0,,1
5007,,"ST-BRICE",,49.060630,6.149240,,http://lemet.fr/screen/index2.php?stop=5007,0,,1
931,,"ST-EXUPERY",,49.086386,6.154441,,http://lemet.fr/screen/index2.php?stop=931,0,,2
926,,"ST-EXUPERY",,49.086575,6.154082,,http://lemet.fr/screen/index2.php?stop=926,0,,2
171,,"ST-GEORGES",,49.122696,6.178363,,http://lemet.fr/screen/index2.php?stop=171,0,,1
439,,"ST-GEORGES",,49.122449,6.178004,,http://lemet.fr/screen/index2.php?stop=439,0,,1
280,,"ST-JEAN",,49.108046,6.104965,,http://lemet.fr/screen/index2.php?stop=280,0,,2
276,,"ST-JEAN",,49.107761,6.105710,,http://lemet.fr/screen/index2.php?stop=276,0,,1
5049,,"ST-JULIEN EGLISE",,49.134292,6.202512,,http://lemet.fr/screen/index2.php?stop=5049,0,,1
5037,,"ST-JULIEN EGLISE",,49.134488,6.202701,,http://lemet.fr/screen/index2.php?stop=5037,0,,1
5066,,"ST-JULIEN FORT",,49.140795,6.205836,,http://lemet.fr/screen/index2.php?stop=5066,0,,2
601,,"ST-JULIEN FORT",,49.141380,6.206611,,http://lemet.fr/screen/index2.php?stop=601,0,,2
518,,"ST-LADRE",,49.096922,6.154974,,http://lemet.fr/screen/index2.php?stop=518,0,,2
517,,"ST-LADRE",,49.097128,6.155211,,http://lemet.fr/screen/index2.php?stop=517,0,,2
1007,,"ST-LOUIS",,49.116690,6.179530,,http://lemet.fr/screen/index2.php?stop=1007,0,,1
195,,"ST-MAXIMIN",,49.105781,6.196741,,http://lemet.fr/screen/index2.php?stop=195,0,,1
181,,"ST-MAXIMIN",,49.105726,6.196618,,http://lemet.fr/screen/index2.php?stop=181,0,,1
31,,"ST-NICOLAS",,49.113468,6.178366,,http://lemet.fr/screen/index2.php?stop=31,0,,1
3,,"ST-NICOLAS",,49.112979,6.177394,,http://lemet.fr/screen/index2.php?stop=3,0,,1
387,,"STOXEY",,49.120074,6.196174,,http://lemet.fr/screen/index2.php?stop=387,0,,1
369,,"STOXEY",,49.119177,6.196322,,http://lemet.fr/screen/index2.php?stop=369,0,,1
828,,"ST-PAUL",,49.083369,6.087056,,http://lemet.fr/screen/index2.php?stop=828,0,,1
820,,"ST-PAUL",,49.083150,6.086633,,http://lemet.fr/screen/index2.php?stop=820,0,,1
59,,"ST-QUENTIN",,49.097373,6.144350,,http://lemet.fr/screen/index2.php?stop=59,0,,2
507,,"ST-QUENTIN",,49.097040,6.143281,,http://lemet.fr/screen/index2.php?stop=507,0,,2
890,,"ST-REMY",,49.173763,6.162021,,http://lemet.fr/screen/index2.php?stop=890,0,,2
590,,"ST-ROCH",,49.079117,6.184032,,http://lemet.fr/screen/index2.php?stop=590,0,,1
242,,"ST-ROCH",,49.078383,6.183834,,http://lemet.fr/screen/index2.php?stop=242,0,,1
303,,"ST-SIMON",,49.127707,6.151972,,http://lemet.fr/screen/index2.php?stop=303,0,,1
223,,"ST-SIMON",,49.127468,6.152503,,http://lemet.fr/screen/index2.php?stop=223,0,,1
98,,"SUGNON",,49.094149,6.163161,,http://lemet.fr/screen/index2.php?stop=98,0,,1
105,,"SUGNON",,49.094130,6.163420,,http://lemet.fr/screen/index2.php?stop=105,0,,1
60,,"ST-VICTOR",,49.098320,6.147441,,http://lemet.fr/screen/index2.php?stop=60,0,,1
43,,"ST-VICTOR",,49.097961,6.146272,,http://lemet.fr/screen/index2.php?stop=43,0,,1
285,,"SYMPHONIE",,49.104655,6.214243,,http://lemet.fr/screen/index2.php?stop=285,0,,2
284,,"SYMPHONIE",,49.104956,6.215043,,http://lemet.fr/screen/index2.php?stop=284,0,,2
102,,"SYMPHONIE",,49.104259,6.215028,,http://lemet.fr/screen/index2.php?stop=102,0,,2
497,,"TANNERIES",,49.126892,6.192310,,http://lemet.fr/screen/index2.php?stop=497,0,,2
478,,"TANNERIES",,49.126966,6.193015,,http://lemet.fr/screen/index2.php?stop=478,0,,2
556,,"TANNEURS",,49.119381,6.181936,,http://lemet.fr/screen/index2.php?stop=556,0,,2
363,,"TANNEURS",,49.120125,6.184069,,http://lemet.fr/screen/index2.php?stop=363,0,,2
973,,"LES TARREAUX",,49.043900,6.270610,,http://lemet.fr/screen/index2.php?stop=973,0,,2
987,,"LES TARREAUX",,49.044075,6.270719,,http://lemet.fr/screen/index2.php?stop=987,0,,2
792,,"TELEGRAPHE",,49.146826,6.003117,,http://lemet.fr/screen/index2.php?stop=792,0,,2
770,,"TELEGRAPHE",,49.146826,6.003117,,http://lemet.fr/screen/index2.php?stop=770,0,,2
897,,"TEMPLE",,49.078820,6.069921,,http://lemet.fr/screen/index2.php?stop=897,0,,1
896,,"TEMPLE",,49.079110,6.069737,,http://lemet.fr/screen/index2.php?stop=896,0,,1
5050,,"TERRES ROUGES",,49.129762,6.197286,,http://lemet.fr/screen/index2.php?stop=5050,0,,2
5036,,"TERRES ROUGES",,49.129964,6.197548,,http://lemet.fr/screen/index2.php?stop=5036,0,,2
1012,,"TETE D'OR",,49.117314,6.177094,,http://lemet.fr/screen/index2.php?stop=1012,0,,2
780,,"THERMES",,49.050293,6.183417,,http://lemet.fr/screen/index2.php?stop=780,0,,2
266,,"TIGNOMONT",,49.125883,6.159390,,http://lemet.fr/screen/index2.php?stop=266,0,,1
290,,"TIGNOMONT",,49.126208,6.159407,,http://lemet.fr/screen/index2.php?stop=290,0,,1
395,,"TIGNOMONT",,49.127619,6.160069,,http://lemet.fr/screen/index2.php?stop=395,0,,1
414,,"TIGNOMONT",,49.127533,6.160006,,http://lemet.fr/screen/index2.php?stop=414,0,,1
5039,,"TILLEULS",,49.134490,6.207790,,http://lemet.fr/screen/index2.php?stop=5039,0,,1
5047,,"TILLEULS",,49.134044,6.207506,,http://lemet.fr/screen/index2.php?stop=5047,0,,1
8321,,"TIVOLI",,49.099280,6.188816,,http://lemet.fr/screen/index2.php?stop=8321,0,,1
8322,,"TIVOLI",,49.099591,6.188689,,http://lemet.fr/screen/index2.php?stop=8322,0,,1
333,,"TORTUE",,49.128371,6.148195,,http://lemet.fr/screen/index2.php?stop=333,0,,1
224,,"TORTUE",,49.128361,6.148446,,http://lemet.fr/screen/index2.php?stop=224,0,,1
82,,"TOURAINE",,49.095566,6.138685,,http://lemet.fr/screen/index2.php?stop=82,0,,1
70,,"TOURAINE",,49.095125,6.137334,,http://lemet.fr/screen/index2.php?stop=70,0,,1
76,,"TOURNEBRIDE",,49.086076,6.112569,,http://lemet.fr/screen/index2.php?stop=76,0,,2
121,,"TOURNEBRIDE",,49.085970,6.113350,,http://lemet.fr/screen/index2.php?stop=121,0,,2
197,,"TREIZE",,49.110096,6.189480,,http://lemet.fr/screen/index2.php?stop=197,0,,1
548,,"VACONS",,49.087466,6.164294,,http://lemet.fr/screen/index2.php?stop=548,0,,1
539,,"VACONS",,49.087485,6.164532,,http://lemet.fr/screen/index2.php?stop=539,0,,1
108,,"VAILLANT",,49.100454,6.162568,,http://lemet.fr/screen/index2.php?stop=108,0,,1
95,,"VAILLANT",,49.099700,6.161980,,http://lemet.fr/screen/index2.php?stop=95,0,,1
586,,"VALERIANE",,49.070865,6.188770,,http://lemet.fr/screen/index2.php?stop=586,0,,2
225,,"VALERIANE",,49.070585,6.190306,,http://lemet.fr/screen/index2.php?stop=225,0,,1
470,,"VALERY",,49.110560,6.218337,,http://lemet.fr/screen/index2.php?stop=470,0,,2
464,,"VALERY",,49.110656,6.218282,,http://lemet.fr/screen/index2.php?stop=464,0,,2
980,,"LES VALLONS",,49.078400,6.265351,,http://lemet.fr/screen/index2.php?stop=980,0,,1
968,,"LES VALLONS",,49.077760,6.265101,,http://lemet.fr/screen/index2.php?stop=968,0,,1
714,,"VAL DE METZ",,49.093270,6.093405,,http://lemet.fr/screen/index2.php?stop=714,0,,2
715,,"VAL DE METZ",,49.093369,6.092531,,http://lemet.fr/screen/index2.php?stop=715,0,,2
254,,"VANDERNOOT",,49.095763,6.180679,,http://lemet.fr/screen/index2.php?stop=254,0,,2
237,,"VANDERNOOT",,49.095555,6.180705,,http://lemet.fr/screen/index2.php?stop=237,0,,2
759,,"VANY",,49.156509,6.239068,,http://lemet.fr/screen/index2.php?stop=759,0,,1
757,,"VANY",,49.156189,6.239552,,http://lemet.fr/screen/index2.php?stop=757,0,,1
117,,"QUAI VAUTRIN",,49.119605,6.171465,,http://lemet.fr/screen/index2.php?stop=117,0,,2
8,,"QUAI VAUTRIN",,49.119169,6.170879,,http://lemet.fr/screen/index2.php?stop=8,0,,1
713,,"VAUX",,49.093080,6.080640,,http://lemet.fr/screen/index2.php?stop=713,0,,2
976,,"VILLAGE CANADIEN",,49.056540,6.239320,,http://lemet.fr/screen/index2.php?stop=976,0,,2
984,,"VILLAGE CANADIEN",,49.056185,6.239601,,http://lemet.fr/screen/index2.php?stop=984,0,,2
698,,"VECRIN",,49.091515,6.266735,,http://lemet.fr/screen/index2.php?stop=698,0,,2
699,,"VECRIN",,49.091556,6.266926,,http://lemet.fr/screen/index2.php?stop=699,0,,2
824,,"VERDUN",,49.080128,6.058151,,http://lemet.fr/screen/index2.php?stop=824,0,,1
853,,"VERDUN",,49.080128,6.058151,,http://lemet.fr/screen/index2.php?stop=853,0,,1
684,,"VERGERS",,49.102299,6.146406,,http://lemet.fr/screen/index2.php?stop=684,0,,1
683,,"VERGERS",,49.101906,6.146168,,http://lemet.fr/screen/index2.php?stop=683,0,,1
67,,"VERLAINE",,49.108240,6.167981,,http://lemet.fr/screen/index2.php?stop=67,0,,1
36,,"VERLAINE",,49.109510,6.166875,,http://lemet.fr/screen/index2.php?stop=36,0,,2
887,,"VERLIN",,49.113330,6.027887,,http://lemet.fr/screen/index2.php?stop=887,0,,1
889,,"VERLIN",,49.113328,6.027888,,http://lemet.fr/screen/index2.php?stop=889,0,,1
771,,"VERNEVILLE",,49.145264,6.005350,,http://lemet.fr/screen/index2.php?stop=771,0,,2
769,,"VERNEVILLE",,49.145044,6.005744,,http://lemet.fr/screen/index2.php?stop=769,0,,2
844,,"VEZON",,49.006553,6.094864,,http://lemet.fr/screen/index2.php?stop=844,0,,1
842,,"VEZON",,49.006553,6.094864,,http://lemet.fr/screen/index2.php?stop=842,0,,1
221,,"VICTOIRE",,49.125086,6.153174,,http://lemet.fr/screen/index2.php?stop=221,0,,1
558,,"VICTOIRE",,49.124987,6.153064,,http://lemet.fr/screen/index2.php?stop=558,0,,1
14,,"VIEILLES EAUX",,49.103859,6.108081,,http://lemet.fr/screen/index2.php?stop=14,0,,2
15,,"VIEILLES EAUX",,49.103770,6.108311,,http://lemet.fr/screen/index2.php?stop=15,0,,2
421,,"LES VIGNES",,49.129368,6.145365,,http://lemet.fr/screen/index2.php?stop=421,0,,2
417,,"LES VIGNES",,49.128849,6.145215,,http://lemet.fr/screen/index2.php?stop=417,0,,2
950,,"VIGNEULLES",,49.146972,6.121133,,http://lemet.fr/screen/index2.php?stop=950,0,,2
5080,,"VIGNOTTES",,49.041999,6.156723,,http://lemet.fr/screen/index2.php?stop=5080,0,,1
5079,,"VIGNOTTES",,49.041971,6.156648,,http://lemet.fr/screen/index2.php?stop=5079,0,,1
217,,"VILLAS",,49.112731,6.157751,,http://lemet.fr/screen/index2.php?stop=217,0,,1
204,,"VILLAS",,49.112647,6.157929,,http://lemet.fr/screen/index2.php?stop=204,0,,1
650,,"VILLERS",,49.077253,6.324477,,http://lemet.fr/screen/index2.php?stop=650,0,,1
651,,"VILLERS",,49.077215,6.323694,,http://lemet.fr/screen/index2.php?stop=651,0,,1
758,,"VILLERS-L'ORME",,49.151940,6.247575,,http://lemet.fr/screen/index2.php?stop=758,0,,2
6100,,"ST-VINCENT",,49.123270,6.171396,,http://lemet.fr/screen/index2.php?stop=6100,0,,1
6105,,"ST-VINCENT",,49.123891,6.172134,,http://lemet.fr/screen/index2.php?stop=6105,0,,1
610,,"VOLO",,49.125353,6.206442,,http://lemet.fr/screen/index2.php?stop=610,0,,2
596,,"VOLO",,49.125279,6.206402,,http://lemet.fr/screen/index2.php?stop=596,0,,2
504,,"VOLONTAIRES",,49.086565,6.156623,,http://lemet.fr/screen/index2.php?stop=504,0,,2
533,,"VOLONTAIRES",,49.086587,6.156651,,http://lemet.fr/screen/index2.php?stop=533,0,,2
80,,"VOSGES",,49.093539,6.132516,,http://lemet.fr/screen/index2.php?stop=80,0,,1
72,,"VOSGES",,49.093670,6.132950,,http://lemet.fr/screen/index2.php?stop=72,0,,1
865,,"WAVES ACTISUD",,49.080900,6.102280,,http://lemet.fr/screen/index2.php?stop=865,0,,1
636,,"WOIPPY CHATEAU",,49.152951,6.145005,,http://lemet.fr/screen/index2.php?stop=636,0,,1
634,,"WOIPPY CHATEAU",,49.152567,6.145716,,http://lemet.fr/screen/index2.php?stop=634,0,,1
6010,,"P+R WOIPPY",,49.150349,6.173323,,http://lemet.fr/screen/index2.php?stop=6010,0,,1
6015,,"P+R WOIPPY",,49.150349,6.173321,,http://lemet.fr/screen/index2.php?stop=6015,0,,1
637,,"WOIPPY-HOTEL DE VILLE",,49.151276,6.150050,,http://lemet.fr/screen/index2.php?stop=637,0,,2
633,,"WOIPPY-HOTEL DE VILLE",,49.151276,6.150049,,http://lemet.fr/screen/index2.php?stop=633,0,,2
705,,"ZAC D'AUGNY",,49.075077,6.106751,,http://lemet.fr/screen/index2.php?stop=705,0,,2
708,,"ZAC D'AUGNY",,49.074174,6.107641,,http://lemet.fr/screen/index2.php?stop=708,0,,2
864,,"ZAC LES GRAVIERES",,49.077468,6.113065,,http://lemet.fr/screen/index2.php?stop=864,0,,2
875,,"ZONE HERGOTT",,49.159749,6.159053,,http://lemet.fr/screen/index2.php?stop=875,0,,2
884,,"ZONE HERGOTT",,49.158829,6.158544,,http://lemet.fr/screen/index2.php?stop=884,0,,2
